시도교육청,교육지원청,지역,학교명
전라남도교육청,전라남도강진교육지원청,전라남도 강진군,신전초등학교
전라남도교육청,전라남도강진교육지원청,전라남도 강진군,옴천초등학교
전라남도교육청,전라남도강진교육지원청,전라남도 강진군,작천초등학교
전라남도교육청,전라남도강진교육지원청,전라남도 강진군,칠량초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,고흥동초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,과역초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,금산초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,남양초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,녹동초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,대서초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,도덕초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,도화초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,동강초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,두원초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,백양초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,봉래초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,영남초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,점암초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,포두초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,풍남초등학교
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,풍양초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,고달초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,곡성중앙초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,삼기초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,석곡초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,오산초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,옥과초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,입면초등학교
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,죽곡초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,골약초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양가야초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양마로초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양덕례초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양동초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양마동초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양북초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양서초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양제철남초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양제철초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양중동초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양중마초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양중앙초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광양중진초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,광영초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,다압초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,봉강초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,성황초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,세풍초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,옥곡초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,옥룡북초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,옥룡초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,진상초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,진월초등학교
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,태인초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,간문초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,광의초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,구례북초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,구례중앙초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,문척초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,용방초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,원촌초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,중동초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,청천초등학교
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,토지초등학교
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,공산초등학교
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,금천초등학교
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,나주북초등학교
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,나주중앙초등학교
